videoid,conspiracy,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,var_r,var_g,var_b,var_h,var_s,var_v,var_bright,var_bright_sd,var_contrast,var_colorful,median_r,median_g,median_b,median_h,median_s,median_v,median_bright,median_bright_sd,median_contrast,median_colorful
YLykxJqTBpU,2,0.000548847,0.001646542,0.001097695,0.000548847,0.001097695,0.000548847,0.000548847,0.000548847,0.001646542,0.00219539,462.824837,524.2683424,620.8159245,114.897647,58.38586387,496.7467636,514.7664841,7.807503646,174.9350241,4.198422067,121.626316,117.149156,107.551456,59.685944,36.529534,122.484962,117.471504,32.51593497,116,15.34903859
gSKY4Oz9IXQ,2,0.001410238,0.002115357,0.001128191,0.002538429,0.001410238,0.002538429,0.000987167,0.002256381,0.00479481,0.003948667,1222.212529,1212.921546,1270.154003,862.2797326,1148.842161,1278.889468,1189.61422,180.8322303,1753.102063,133.4886961,77.07718,74.784884,73.776872,60.91252,43.725724,82.039304,74.980888,52.63910951,184,17.56957514
wmK9Bt1xcnY,2,0.000307314,0.003687769,0.000307314,0.002765827,0.002151199,0.000921942,0.000614628,0.005838967,0.003380455,0.00676091,727.8294541,820.4283863,768.5370437,425.1602799,1225.368526,730.8436096,737.2081728,124.4140191,930.7517949,346.0574054,109.091668,101.341352,95.357362,64.720578,59.041126,114.050362,102.240182,58.67929631,205,29.03113934
1PLdl6NDGDE,2,0.001390176,0.001853568,0.001853568,0.00231696,0.001390176,0.001390176,0.000926784,0.003707136,0.004170528,0.00695088,24.9977133,108.7188387,590.7494578,43.20796734,592.8415264,20.19950334,100.038772,121.8982035,4683.823821,151.9507768,242.034698,241.884566,240.66078,7.8192,5.451346,243.535336,241.62903,33.49151335,139,18.41029217
h4tsN7InkPM,2,0.00294861,0.00379107,0.00168492,0.00547599,0.00168492,0.00463353,0.00126369,0.0042123,0.00968829,0.00758214,666.4917568,345.974385,230.0442764,35.94555906,592.1168691,238.3407318,385.5269703,254.6892417,2886.312674,384.2831258,68.878524,117.416076,143.8875,96.783448,153.152972,149.485468,105.258592,35.42664254,146,69.07328769
BtN-goy9VOY,2,0.002764166,0.002261591,0.002512879,0.004523181,0.001382083,0.002764166,0.000753864,0.002638522,0.005905264,0.004271893,3668.304365,3138.103425,1442.173355,789.0148406,1776.689832,1987.166024,2439.765174,367.9482477,1992.688102,878.322278,93.430966,71.50482,141.413902,124.159748,180.874258,169.367674,84.577686,43.56228281,155,93.03954071
YJyaqxl45Sg,2,0.00030553,0.003055301,0.00061106,0.00091659,0.001833181,0.00091659,0.00061106,0.003360831,0.001833181,0.005805072,117.4442382,135.2334594,135.7143142,197.8341706,236.0729445,86.01884653,103.8167726,33.32660298,515.4563921,124.0581849,190.372124,188.234974,184.32989,49.590132,14.647706,192.196196,188.33765,36.28727216,120,13.63400418
VgttqozWzBQ,2,0.000905305,0.003078037,0.001629549,0.001629549,0.001267427,0.001448488,0.001086366,0.003078037,0.003802281,0.005793953,1196.510996,876.4371648,651.8584208,174.0989706,1086.852408,564.084493,907.8874854,159.7734219,2364.938334,120.6507132,236.325644,222.765402,209.65837,19.17391,34.107226,237.309444,225.42059,42.69316351,163,27.12765042
GQUCCkHNjN8,2,0.000794842,0.000529895,0.001236421,0.001766316,0.000441579,0.001324737,0.000706527,0.001854632,0.002914422,0.003091054,8419.418115,6639.487122,6144.803809,1698.522642,8426.305228,7105.533772,6901.344762,274.9105047,1675.852084,340.929974,109.526156,85.044564,80.960036,95.549552,134.533344,109.863304,99.416772,37.34103661,142,36.58220985
VfKfSUqn_GY,2,0.001708776,0.003051385,0.000488222,0.002685219,0.001464665,0.002196997,0.000854388,0.004882217,0.004271939,0.006590992,2167.457537,1863.30933,1144.825941,1254.34084,3818.832226,1194.035739,1731.594737,322.0228763,2339.288428,512.7172391,97.57226,94.072316,85.422944,81.457216,94.47114,112.701192,94.129836,53.05448628,189,44.13110291
lxZTbywnfEU,2,0.001430908,0.003679477,0.001226492,0.002861815,0.001430908,0.002248569,0.001022077,0.003270646,0.003883892,0.0079722,1930.185527,1933.738975,1896.913767,830.0286282,1476.411512,1820.052569,1855.170883,137.1423055,1105.744388,469.8618514,151.068662,126.976242,128.164458,53.235502,53.760752,155.867488,129.880364,54.47387309,178,35.25248348
JJpt6Bse0j8,2,0.000609385,0.001523461,0.000914077,0.001421897,0.000609385,0.001421897,0.000304692,0.002335974,0.003351615,0.004773512,315.5048974,355.381482,403.9832586,195.205313,90.21461951,281.7936846,345.6603015,157.7948347,3170.355278,171.0840605,241.630598,241.57832,241.657808,11.524546,3.326548,243.329094,241.558522,32.30747113,138,13.48713285
jWMUBouaqb0,2,0.001054729,0.002343842,0.001171921,0.003164186,0.000937537,0.002226649,0.001406305,0.002461034,0.003867339,0.003750146,598.8761296,556.7766168,510.5069891,142.1592105,56.91763801,511.7529903,565.1196075,108.2104536,2910.425353,4.922039323,242.058168,241.427176,241.70401,12.022256,2.19977,242.886898,241.66567,37.22610643,158,8.798466839
87jEPzMu8P8,2,0.00106284,0.002657101,0.001195695,0.001594261,0.003587086,0.001992826,0.001328551,0.004384217,0.002524246,0.006244188,1611.49064,979.2812978,1483.500391,501.8977776,1394.909486,555.8342459,586.733439,99.52692168,776.4921176,943.5539026,142.193764,162.862336,129.50168,67.596776,144.677332,197.947892,152.128212,53.23175377,198,113.2431633
U8r3oTVMtQ0,2,0.002668248,0.00444708,0.002075304,0.005336496,0.000592944,0.005040024,0.000889416,0.003854136,0.008597688,0.005336496,1666.096427,2135.36135,1896.927418,551.5850446,1335.678332,783.2630256,1245.186224,232.2032129,1311.793735,875.9820244,136.69002,165.658562,175.074476,92.293688,140.520972,212.096198,162.718344,46.90048709,175.5,111.2764938
FYPZHA-UjUY,2,0.000458926,0.00072117,0.000655609,0.001245657,0.000524487,0.001114535,0.000458926,0.001245657,0.001573461,0.002163509,362.5630364,320.8195248,217.8695008,739.3361846,569.2461332,245.8507638,312.9542582,132.5759956,863.9183733,74.46433146,139.695356,136.641898,135.881888,62.138316,44.13956,143.719208,137.46616,49.82154923,167,26.20856581
qPoptbtBjkg,2,0.00149925,0.002998501,0.00149925,0.002998501,0.00149925,0,0,0.007496252,0.004497751,0.011994003,8750.126483,6124.557007,5695.502534,1749.569308,6123.435064,4587.836368,6444.274708,136.3503915,1816.263158,620.0304778,221.553318,225.550004,227.070932,26.073358,30.097026,234.404958,225.444868,44.65155615,178,52.12746595
BkpORajO3Ak,2,0.00075429,0.000942863,0.000678861,0.001357722,0.000678861,0.000980577,0.00041486,0.001848011,0.001998869,0.002602301,194.6532601,180.0651125,172.8072448,52.86164212,135.1359891,211.5125366,182.4883761,116.9071509,786.3376575,63.03272115,9.17786,6.356086,7.892594,24.683346,50.437814,10.883106,7.199788,24.74153647,101,21.55527511
cUAQvt91jZQ,2,0.000670241,0.002680965,0.003351206,0.003351206,0.001340483,0.004021448,0.002010724,0.004021448,0.007372654,0.007372654,2153.069494,1510.59852,1786.891658,389.1366128,3103.864187,793.7425806,1566.445982,214.5247308,1841.770404,1095.268816,194.43348,196.757892,197.874672,76.268952,26.880156,203.392808,196.6155,73.85101346,228,25.19387292
YyxZ_aaMqA8,2,0.000658307,0.00153605,0.000532915,0.001128527,0.001003135,0.000752351,0.000752351,0.002288401,0.001786834,0.003636364,2204.005797,2427.325793,1705.728122,930.2388202,1786.275085,1785.758767,2236.435405,349.3143785,1551.453369,211.1411459,40.937064,27.456524,60.498456,122.269168,154.710216,63.149668,34.47444,28.9886719,115,57.81617478
DCdxsnRF1Fk,2,0.00080032,0.00120048,0.00120048,0.001067094,0.000933707,0.00080032,0.000933707,0.001734027,0.00240096,0.003601441,1179.757645,666.5049087,550.1635035,305.0650194,934.0876441,361.7985492,723.6192351,169.7451547,2947.788397,246.2336476,212.6874,229.817228,234.219808,93.3257,34.94238,239.61044,225.155376,25.05408928,87,30.25755779
9plB00gdlkk,2,0.000619867,0.000968542,0.000503642,0.001433442,0.000774833,0.001123508,0.000503642,0.001782117,0.001782117,0.0027894,65.54865386,84.23442558,65.03035686,409.8137326,497.9626112,61.74765524,74.84766382,96.95960681,1216.74881,16.42292274,50.39226,44.949032,46.635716,113.443116,80.643656,53.637772,46.898816,44.2183475,148,16.98010248
zukBOIPRstA,2,0.003682272,0.002104156,0.002104156,0.00473435,0.002104156,0.003156234,0.001578117,0.003682272,0.005260389,0.005786428,745.6714093,653.0456591,543.4445861,334.602723,728.4960559,756.1874484,649.116323,68.73292498,819.0784619,292.0731111,130.487388,136.589042,124.07037,60.538808,73.693344,150.677478,133.400944,53.86441748,195,51.84615998
ksmFVlau8Cw,2,0.000421408,0.002668914,0.000421408,0.001264223,0.002949853,0.000842815,0.000702346,0.00337126,0.001264223,0.005759236,1149.361776,1134.6519,1153.843821,154.9666455,1141.073186,1083.790305,1126.95161,59.26684331,473.0119947,129.2727889,69.251116,50.400948,39.1596,45.670006,177.37933,76.129952,54.779434,49.34807819,169,45.75101275
NxywpG3qXSk,2,0.000667488,0.001437667,0.000513452,0.001489012,0.000718833,0.001129595,0.000462107,0.002413227,0.002361881,0.003953584,1151.427243,1231.305961,1380.214143,758.6159962,610.9357807,854.0035743,1209.763023,230.6126093,1097.371396,157.6764868,185.997672,178.604892,178.928548,37.931312,23.312488,189.011264,180.7232,63.77365352,204,29.85037953
J2oxEe6MLo0,2,0.001912046,0.002549395,0.001912046,0.002549395,0.001274697,0.002549395,0.003186743,0.003186743,0.00446144,0.00446144,1204.576649,1263.310108,1160.356679,608.2127743,1366.962986,1408.589327,1210.305641,522.1306608,5364.497229,269.8348512,66.62287,62.355622,50.070084,26.68723,63.639692,70.012314,61.992344,54.99369977,180.5,22.71725916
ClAg2fb--D0,2,0.000436364,0.002036364,0.001018182,0.001454545,0.000872727,0.001163636,0.000581818,0.001018182,0.002472727,0.002327273,3.108476313,1.803859656,2.011425009,6.781185563,8.611771445,3.023393318,1.91199235,0.886169431,4.475614662,2.024914844,97.54903,86.510958,82.143774,55.542186,57.323758,101.949968,89.414516,60.44603772,192,39.55599188
IIj-HHAedqo,2,0.001519901,0.002754821,0.001044932,0.003134796,0.001329914,0.00199487,0.001329914,0.00322979,0.003894747,0.004654697,2125.979819,2200.059761,2437.622818,587.8722688,716.3059043,2193.765885,2133.275552,106.415321,759.1950529,291.0751924,146.391276,142.89622,133.350262,55.797572,54.476898,157.463652,143.705952,63.66818705,213,49.58900054
fgmhm4IX-M8,2,0,0.000898876,0.000449438,0.001797753,0,0.000898876,0,0.001797753,0.002696629,0.003595506,2762.060463,3540.099341,3259.780043,1446.665358,3728.14897,2564.763623,3181.428258,98.96562148,1856.107437,244.6632214,136.860128,128.60614,113.000646,39.619738,57.18134,138.15831,129.486102,52.37201418,207.5,27.63665858
7d_UgYAcIS0,2,0,0.001718213,0,0.003436426,0.001718213,0,0.003436426,0.008591065,0.003436426,0.010309278,4881.957288,753.9146397,513.5832152,350.368824,2870.426484,252.3549067,1296.764795,137.5392539,780.538206,328.7513798,190.057372,184.797876,153.807784,58.86836,110.122776,216.65926,183.470208,56.86805323,197,106.6164888
bVYLlR_Tl44,2,0.000846024,0.004230118,0.000423012,0.002961083,0.002115059,0.001692047,0.000846024,0.008460237,0.002538071,0.012267343,1188.666754,2889.065824,2471.823337,1081.866646,2726.53068,1011.309699,1937.699514,236.5152504,1211.988703,411.1677591,190.982272,187.7395,185.37404,79.94622,42.941416,207.911752,188.716528,59.99697039,197,42.18728504
Rn7LhJeqYiI,2,0.001338688,0.000669344,0.000669344,0.000669344,0,0.002008032,0.001338688,0.002008032,0.004016064,0.004016064,4006.718494,2813.391471,2960.234638,1227.290956,3751.758751,3198.813151,2799.340042,291.3237382,2580.087167,872.680282,103.418976,132.214248,139.616092,86.414928,94.850888,168.631964,117.670648,33.76686136,142,65.05642935
y39Y6ANewME,2,0.002785515,0.001392758,0.004178273,0.006963788,0.004178273,0.005571031,0.002785515,0.009749304,0.005571031,0.008356546,947.5512119,1053.147704,1107.522916,1507.493121,284.1258553,978.6530513,1021.869326,34.15803027,561.8423381,48.97509115,109.660204,103.12965,107.836614,121.551302,37.774296,112.374942,105.482606,44.17332004,185,17.98916672
hMqqU-jHAaI,2,0.001205601,0.002689419,0.001205601,0.00324585,0.001112863,0.002225726,0.000834647,0.002782157,0.004451451,0.003987759,117.3045183,113.6650902,224.243225,153.1785039,210.9790476,58.91480356,109.9515447,160.4573447,2919.452435,204.34509,242.243292,238.450276,237.640688,11.503036,9.157412,243.860448,239.604324,37.35131231,138,24.64255132
GJCL6xj6okc,2,0.000583175,0.001020557,0.000619624,0.001057005,0.000765418,0.001020557,0.000437382,0.001312145,0.001785975,0.00236915,4556.099189,4918.565794,4286.451455,200.5533935,1364.735355,3914.03123,4751.541279,326.3714511,2827.677094,176.7707205,238.822468,239.336288,236.50102,42.694944,8.656044,241.650244,239.177256,31.58342379,118,18.75022908
FO-lbDRO4KA,2,0.002832861,0.001416431,0.001416431,0.004249292,0.001416431,0.002124646,0.002124646,0.002124646,0.007082153,0.003541076,1471.042939,1267.17137,1618.616915,139.9436479,44.70689459,1434.871737,1365.428403,46.56410709,97.08562691,14.22491697,79.361712,75.1224,70.788752,39.557644,45.362788,85.110588,75.862892,86.60850935,251,39.29051546
cCkHPYpwg2g,2,0,0.002901354,0,0.002901354,0,0.001934236,0,0.003868472,0.001934236,0.00483559,277.7183412,212.9155273,222.7491148,193.3586184,93.99562892,282.9527772,228.5508201,55.11474178,736.1300899,24.96065113,138.068928,122.81532,113.226028,33.26888,68.002658,140.189788,126.641698,57.58017361,187.5,31.99156151
Iyy83bYicqQ,2,0,0.002596439,0.00111276,0.00074184,0.00074184,0.00111276,0.00037092,0.001854599,0.003338279,0.004080119,2725.134165,2704.602617,2940.272026,71.98888678,66.57164878,3002.371649,2735.960028,109.7908091,1352.404334,103.7890694,217.351432,218.899656,230.7442,24.72556,18.605464,232.716476,219.735436,45.67381111,156,33.54118311
BTx1vELv7zU,2,0.003521127,0.006338028,0.001408451,0.004225352,0.002816901,0.006338028,0.001408451,0.004929577,0.01056338,0.008450704,5.381350144,494.7762241,1513.021998,8.787600011,526.6213702,1352.801019,315.7280954,16.23106302,227.3784798,556.5511786,54.194656,128.968008,198.699904,92.56388,168.762168,202.413748,114.580212,50.34451676,195,126.0687337
1COxYE4OX7E,2,0.001028013,0.00231303,0.001285017,0.002056027,0.001285017,0.002570033,0.00077101,0.00308404,0.00385505,0.00385505,190.8462376,188.8078158,167.8716051,56.00485111,183.482514,116.7950433,174.6304046,124.1306113,616.8344411,269.2408889,208.523196,205.683648,206.874768,40.546472,26.753416,215.380784,206.895044,73.71215786,200,51.14555796
25CoBK2ePww,2,0.001008856,0.002129806,0.001008856,0.002129806,0.00089676,0.001233046,0.001120951,0.002914471,0.003250757,0.004932182,2245.023925,1858.53286,2332.557724,845.9974603,3739.070062,1908.598336,1710.202877,220.2838302,2664.086475,834.9922635,78.42049,90.00446,94.964568,77.213222,89.218766,120.842276,81.79968,44.12177262,170.5,38.08707635
BIymfznD7YA,2,0.000612089,0.0013772,0.000612089,0.001224178,0.001071155,0.001071155,0.000765111,0.002754399,0.002295333,0.003978577,376.7000123,348.7222491,544.5541242,119.3895681,414.544767,349.2768985,349.808542,432.5733605,5257.622539,238.3474264,242.282502,234.191246,229.15633,14.241364,12.896378,244.149794,235.306444,30.21019114,119,21.44623715
4pK0JquMlkI,2,0.000858972,0.001796033,0.001093238,0.001327503,0.00195221,0.001093238,0.000858972,0.001796033,0.002655005,0.003592066,580.227558,540.7042644,573.1438852,105.481355,147.1047747,554.3486716,550.144676,98.22918217,609.9463722,25.14797363,97.40036,88.579928,81.241832,33.287668,56.014092,99.419896,90.898456,76.74897054,236,25.37591364
v93rcPkFkZc,2,0.000559105,0.001597444,0.000479233,0.001517572,0.000638978,0.000798722,0.000559105,0.002396166,0.002396166,0.00399361,1714.363923,2633.501959,2769.431256,801.192712,2043.410437,1688.004644,2066.988503,250.1033454,1249.881259,570.0855618,127.221692,119.313946,123.413776,71.428972,74.848548,143.796704,119.751086,66.17131199,215,64.78922076
pUBoqQ_VwQ4,2,0.001375306,0.001528117,0.00091687,0.001986553,0.00091687,0.001833741,0.000305623,0.002444988,0.00351467,0.005042787,417.8742104,373.3067568,363.9306232,192.1769063,110.2584029,315.8727166,382.6974313,156.2566277,2540.284233,243.6505029,242.04454,239.954472,239.267284,11.43264,8.714498,244.527244,240.15722,32.98346175,132,20.06425211
mnIpD1VwyMo,2,0.000298708,0.000970801,0.000298708,0.000373385,0.000522739,0.000448062,0.000597416,0.001642894,0.000970801,0.002912404,446.9264741,434.0992783,431.1187075,105.1233118,608.6849593,457.6447332,437.3319085,161.7114212,1890.574393,39.05324825,8.00912,7.70247,9.240838,24.21678,56.035388,12.30783,7.780168,28.17442127,117,24.92930777
OSIrQBGfUtw,2,0.008503401,0.005102041,0.006802721,0.011904762,0.008503401,0.003401361,0.00170068,0.011904762,0.013605442,0.015306122,55.42616815,113.0339399,321.7845228,16.11632837,33.64616158,310.2242709,107.1326274,3.251439406,75.90935834,25.47273787,90.952668,74.906392,154.208282,121.32836,127.46839,157.636726,88.78641,37.63198985,127,77.47505729
rb8UBlf2xnA,2,0.000847458,0.002224576,0.001059322,0.002012712,0.00095339,0.001588983,0.000847458,0.002754237,0.003389831,0.004555085,332.4520561,1082.889977,418.1258754,780.1017612,1564.130299,328.2859635,516.3816264,47.54208045,411.1556978,1485.273269,168.27386,159.821984,162.656122,69.943442,54.673222,175.553574,163.189688,73.68967704,238,41.8845997
u1AQ5EXcJYc,2,0.000988142,0.001976285,0.001482213,0.003458498,0.000494071,0.002470356,0.000988142,0.001482213,0.004940711,0.002964427,2844.863249,3373.556733,2915.808296,964.6745896,720.8133141,2795.784819,3123.644463,336.6958912,3073.122635,153.9805889,151.634576,138.624892,139.869444,69.064344,38.392464,153.04854,142.597336,41.61444298,155,27.68405848
E6cndF4oz1c,2,0.002203305,0.003004507,0.001201803,0.003104657,0.002403605,0.002603906,0.001602404,0.00430646,0.004707061,0.006409614,1897.718328,1330.463943,1255.371545,139.8888986,1255.223936,1216.720051,1409.553155,136.7114441,693.8755622,251.7646854,120.300548,136.730824,134.673824,80.52036,72.31698,151.691176,130.631264,63.9017873,223,39.88147911
QNo5ZDvKuHg,2,0.001177856,0.004318806,0.001570475,0.00314095,0.001177856,0.002355713,0.001963094,0.003533569,0.004711425,0.008637613,61.3222503,97.38409669,193.6346104,234.1985386,206.1961505,88.19814242,66.65541753,54.64785583,488.5274161,53.88855807,62.622816,63.817832,85.027324,109.673456,125.75876,88.956896,65.778,64.57229657,205,45.19411615
5f6Ci2vHR-I,2,0.000660502,0.001981506,0.001321004,0.003082343,0.001100837,0.001761339,0.000440335,0.003082343,0.004183179,0.004403347,393.6340766,288.9217089,445.7627208,33.32390499,246.5116908,241.0748552,333.8994647,34.89611718,712.3897489,87.35500403,117.01503,135.218974,106.586942,39.92036,103.284536,147.338376,127.24149,59.0761907,216,67.54773465
0-_CloDg0sA,2,0.002684564,0.002684564,0.003131991,0.004026846,0.000894855,0.004026846,0.001342282,0.002684564,0.005369128,0.004026846,721.4077625,635.599499,643.503824,635.6631965,332.7354764,685.4495968,647.7053894,27.40806304,42.32062084,43.15740646,117.993088,99.963756,101.792076,63.558176,74.4204,123.8436,105.407104,66.07341386,217,42.40727021
